card1,card2,archetype,weight
Enduring Curiosity,Invasion of Amonkhet,Dimir Midrange,0.98664347331248
Invasion of Amonkhet,"Sheoldred, the Apocalypse",Dimir Midrange,0.67578466173597
Anoint with Affliction,Invasion of Amonkhet,Dimir Midrange,0.67578466173597
Faebloom Trick,Invasion of Amonkhet,Dimir Midrange,0.67578466173597
Go for the Throat,Invasion of Amonkhet,Dimir Midrange,1
Go for the Throat,Invasion of Amonkhet,Draws,1
Floodpits Drowner,Invasion of Amonkhet,Dimir Midrange,1
Sanguine Evangelist,Shardmage's Rescue,Cage,0.8072675274936902
Sanguine Evangelist,Shardmage's Rescue,Convoke,0.4903764662844194
Restless Anchorage,Sanguine Evangelist,Convoke,0.6436104460430352
Sanguine Evangelist,Soulstone Sanctuary,Selesnya Aggro,0.9711749008703954
Sanguine Evangelist,Soulstone Sanctuary,Convoke,0.4787528854061858
Sanguine Evangelist,Subterranean Schooner,Convoke,0.6436104460430352
Restless Anchorage,Tithing Blade,Self-Bounce,0.4765766873983996
Archfiend of the Dross,Blast Zone,Golgari Midrange,0.528833223536164
Case of the Gateway Express,Sanguine Evangelist,Convoke,0.8486879990267835
Case of the Gateway Express,Sanguine Evangelist,Tokens,0.773568977268054
Clockwork Percussionist,Sanguine Evangelist,Convoke,0.528833223536164
Clockwork Percussionist,Sanguine Evangelist,Tokens,0.36492585015945816
Floodfarm Verge,Nurturing Pixie,Self-Bounce,1
Floodfarm Verge,Nurturing Pixie,Convoke,1
Floodfarm Verge,Nurturing Pixie,Azorius Midrange,1
Floodfarm Verge,Nurturing Pixie,Esper Control,0.9711749008703954
Floodfarm Verge,Nurturing Pixie,Cage,0.528833223536164
Fear of Isolation,Floodfarm Verge,Azorius Midrange,1
Fear of Isolation,Floodfarm Verge,Self-Bounce,0.9194900995116704
Floodfarm Verge,Hopeless Nightmare,Self-Bounce,1
Floodfarm Verge,Surgical Suite/Hospital Room,Self-Bounce,0.67578466173597
Gloomlake Verge,Surgical Suite/Hospital Room,Self-Bounce,0.528833223536164
Nurturing Pixie,Shadowy Backstreet,Self-Bounce,0.8986143664528888
Shadowy Backstreet,Spyglass Siren,Self-Bounce,0.98664347331248
Fear of Isolation,Shadowy Backstreet,Self-Bounce,0.8986143664528888
Hopeless Nightmare,Shadowy Backstreet,Self-Bounce,0.8986143664528888
Entity Tracker,Shadowy Backstreet,Self-Bounce,0.6295005785894556
Shadowy Backstreet,Sheltered by Ghosts,Self-Bounce,0.728504732738629
Shadowy Backstreet,This Town Ain't Big Enough,Self-Bounce,0.8986143664528888
Shadowy Backstreet,Stormchaser's Talent,Self-Bounce,0.8986143664528888
Shadowy Backstreet,Surgical Suite/Hospital Room,Self-Bounce,0.67578466173597
Optimistic Scavenger,Shadowy Backstreet,Self-Bounce,0.8986143664528888
Spyglass Siren,Surgical Suite/Hospital Room,Self-Bounce,0.67578466173597
Island,Surgical Suite/Hospital Room,Self-Bounce,0.36492585015945816
Meticulous Archive,Surgical Suite/Hospital Room,Self-Bounce,0.36492585015945816
Ill-Timed Explosion,Karplusan Forest,Floodcaller Combo,0.36492585015945816
Ill-Timed Explosion,Thundertrap Trainer,Floodcaller Combo,0.8072675274936902
Ill-Timed Explosion,Valley Floodcaller,Floodcaller Combo,0.8072675274936902
Copperline Gorge,Ill-Timed Explosion,Floodcaller Combo,0.8072675274936902
Burst Lightning,Ill-Timed Explosion,Floodcaller Combo,0.36492585015945816
Ill-Timed Explosion,This Town Ain't Big Enough,Floodcaller Combo,0.8072675274936902
Ill-Timed Explosion,Tarnation Vista,Floodcaller Combo,0.36492585015945816
Ill-Timed Explosion,Stormchaser's Talent,Floodcaller Combo,0.8072675274936902
Bushwhack,Ill-Timed Explosion,Floodcaller Combo,0.8072675274936902
Enduring Vitality,Ill-Timed Explosion,Floodcaller Combo,0.8072675274936902
Ill-Timed Explosion,Questing Druid,Floodcaller Combo,0.36492585015945816
Ill-Timed Explosion,Up the Beanstalk,Floodcaller Combo,0.528833223536164
Ill-Timed Explosion,Song of Totentanz,Floodcaller Combo,0.528833223536164
Botanical Sanctum,Ill-Timed Explosion,Floodcaller Combo,0.8072675274936902
Ill-Timed Explosion,Yavimaya Coast,Floodcaller Combo,0.528833223536164
Mishra's Foundry,Scavenging Ooze,Golgari Midrange,0.8978109302394753
Battlefield Forge,Final Showdown,Token Control,0.528833223536164
Battlefield Forge,Serra Paragon,Token Control,0.528833223536164
Battlefield Forge,The Stone Brain,Token Control,0.528833223536164
Final Showdown,Temporary Lockdown,Token Control,0.528833223536164
Serra Paragon,Temporary Lockdown,Esper Control,0.8072675274936902
Serra Paragon,Temporary Lockdown,Token Control,0.528833223536164
Temporary Lockdown,The Stone Brain,Token Control,0.528833223536164
Final Showdown,Lightning Helix,Token Control,0.8072675274936902
Lightning Helix,Serra Paragon,Token Control,0.8072675274936902
Lightning Helix,The Stone Brain,Token Control,0.8072675274936902
Final Showdown,Restless Bivouac,Token Control,0.8072675274936902
Restless Bivouac,Serra Paragon,Token Control,0.8072675274936902
Restless Bivouac,The Stone Brain,Token Control,0.8072675274936902
Final Showdown,Mountain,Token Control,0.36492585015945816
Mountain,Serra Paragon,Token Control,0.36492585015945816
Mountain,The Stone Brain,Token Control,0.36492585015945816
Final Showdown,Sunken Citadel,Token Control,0.67578466173597
Serra Paragon,Sunken Citadel,Token Control,0.67578466173597
Sunken Citadel,The Stone Brain,Token Control,0.67578466173597
"Chimil, the Inner Sun",Final Showdown,Token Control,0.36492585015945816
Demolition Field,Final Showdown,Token Control,0.528833223536164
Final Showdown,Sunfall,Token Control,0.67578466173597
Final Showdown,Fountainport,Token Control,0.8072675274936902
Final Showdown,Get Lost,Token Control,0.8072675274936902
Final Showdown,Torch the Tower,Token Control,0.8072675274936902
"Beza, the Bounding Spring",Final Showdown,Token Control,0.67578466173597
Elegant Parlor,Final Showdown,Token Control,0.528833223536164
Final Showdown,Plains,Token Control,0.8072675274936902
Final Showdown,Quintorius Kand,Token Control,0.528833223536164
Final Showdown,Serra Paragon,Token Control,0.36492585015945816
Caretaker's Talent,Final Showdown,Token Control,0.528833223536164
Final Showdown,Urabrask's Forge,Token Control,0.67578466173597
Final Showdown,Inspiring Vantage,Token Control,0.8072675274936902
Enduring Innocence,Final Showdown,Token Control,0.528833223536164
Final Showdown,The Stone Brain,Token Control,0.36492585015945816
Final Showdown,"Karn, Living Legacy",Token Control,0.36492585015945816
"Chimil, the Inner Sun",Serra Paragon,Token Control,0.36492585015945816
"Chimil, the Inner Sun",The Stone Brain,Token Control,0.36492585015945816
Demolition Field,Serra Paragon,Token Control,0.528833223536164
Demolition Field,The Stone Brain,Token Control,0.528833223536164
Serra Paragon,Sunfall,Token Control,0.7100382975137401
Sunfall,The Stone Brain,Token Control,0.67578466173597
Fountainport,Serra Paragon,Token Control,0.8072675274936902
Fountainport,The Stone Brain,Token Control,0.8072675274936902
Get Lost,Serra Paragon,Token Control,0.8072675274936902
Get Lost,Serra Paragon,Esper Control,0.8072675274936902
Get Lost,The Stone Brain,Token Control,0.8072675274936902
Serra Paragon,Torch the Tower,Token Control,0.8072675274936902
The Stone Brain,Torch the Tower,Token Control,0.7757024541686742
"Beza, the Bounding Spring",Serra Paragon,Esper Control,0.8072675274936902
"Beza, the Bounding Spring",Serra Paragon,Token Control,0.7100382975137401
"Beza, the Bounding Spring",The Stone Brain,Token Control,0.67578466173597
Elegant Parlor,Serra Paragon,Token Control,0.528833223536164
Elegant Parlor,The Stone Brain,Token Control,0.528833223536164
Plains,Serra Paragon,Token Control,1
Plains,Serra Paragon,Esper Control,0.9711749008703954
Plains,The Stone Brain,Token Control,0.8072675274936902
Quintorius Kand,Serra Paragon,Token Control,0.528833223536164
Quintorius Kand,The Stone Brain,Token Control,0.528833223536164
Caretaker's Talent,Serra Paragon,Token Control,0.67578466173597
Serra Paragon,Urabrask's Forge,Token Control,0.5793221521653947
Inspiring Vantage,Serra Paragon,Token Control,0.8072675274936902
Enduring Innocence,Serra Paragon,Token Control,0.67578466173597
Serra Paragon,The Stone Brain,Token Control,0.36492585015945816
"Karn, Living Legacy",Serra Paragon,Token Control,0.46484056246092625
Caretaker's Talent,The Stone Brain,Token Control,0.6395139436708484
The Stone Brain,Urabrask's Forge,Token Control,0.5668945495998094
Inspiring Vantage,The Stone Brain,Token Control,0.8072675274936902
Enduring Innocence,The Stone Brain,Token Control,0.528833223536164
"Karn, Living Legacy",The Stone Brain,Token Control,0.47617325719295117
Callous Sell-Sword,Restless Ridgeline,Prowess,0.5531964393118158
Restless Ridgeline,Slickshot Show-Off,Prowess,0.8081219297885013
Leyline of Resonance,Restless Ridgeline,Prowess,0.8842714631900632
Cacophony Scamp,Restless Ridgeline,Prowess,0.8842714631900632
Giant Growth,Restless Ridgeline,Prowess,0.6277350332381039
Heartfire Hero,Leyline of Resonance,Prowess,1
Cacophony Scamp,Heartfire Hero,Prowess,1
Cacophony Scamp,Heartfire Hero,Rakdos Aggro,1
Giant Growth,Heartfire Hero,Prowess,1
Karplusan Forest,Leyline of Resonance,Prowess,1
Cacophony Scamp,Karplusan Forest,Prowess,1
Giant Growth,Karplusan Forest,Prowess,1
Leyline of Resonance,Monstrous Rage,Prowess,1
Cacophony Scamp,Monstrous Rage,Prowess,1
Cacophony Scamp,Monstrous Rage,Rakdos Aggro,1
Giant Growth,Monstrous Rage,Prowess,1
Callous Sell-Sword,Manifold Mouse,Rakdos Aggro,1
Callous Sell-Sword,Manifold Mouse,Prowess,0.8730947646042194
Leyline of Resonance,Manifold Mouse,Prowess,1
Cacophony Scamp,Manifold Mouse,Prowess,1
Cacophony Scamp,Manifold Mouse,Rakdos Aggro,1
Giant Growth,Manifold Mouse,Prowess,1
Leyline of Resonance,Thornspire Verge,Prowess,1
Cacophony Scamp,Thornspire Verge,Prowess,1
Giant Growth,Thornspire Verge,Prowess,1
Leyline of Resonance,Snakeskin Veil,Prowess,1
Cacophony Scamp,Snakeskin Veil,Prowess,1
Giant Growth,Snakeskin Veil,Prowess,0.9140272976971673
Copperline Gorge,Leyline of Resonance,Prowess,1
Cacophony Scamp,Copperline Gorge,Prowess,1
Copperline Gorge,Giant Growth,Prowess,1
Callous Sell-Sword,Leyline of Resonance,Prowess,0.9043996072292946
Cacophony Scamp,Callous Sell-Sword,Rakdos Aggro,1
Cacophony Scamp,Callous Sell-Sword,Prowess,0.9043996072292946
Callous Sell-Sword,Rockface Village,Rakdos Aggro,0.8072675274936902
Callous Sell-Sword,Rockface Village,Prowess,0.7351427993375051
Callous Sell-Sword,Giant Growth,Prowess,0.8107991661991939
Leyline of Resonance,Slickshot Show-Off,Prowess,1
Cacophony Scamp,Slickshot Show-Off,Prowess,1
Giant Growth,Slickshot Show-Off,Prowess,1
Leyline of Resonance,Turn Inside Out,Prowess,1
Cacophony Scamp,Turn Inside Out,Prowess,1
Cacophony Scamp,Turn Inside Out,Rakdos Aggro,1
Giant Growth,Turn Inside Out,Prowess,1
Leyline of Resonance,Mountain,Prowess,1
Cacophony Scamp,Leyline of Resonance,Prowess,1
Leyline of Resonance,Rockface Village,Prowess,0.8842714631900632
Giant Growth,Leyline of Resonance,Prowess,1
Emberheart Challenger,Leyline of Resonance,Prowess,1
Giant Growth,Mountain,Prowess,1
Cacophony Scamp,Rockface Village,Prowess,0.8842714631900632
Cacophony Scamp,Rockface Village,Rakdos Aggro,0.528833223536164
Cacophony Scamp,Giant Growth,Prowess,1
Cacophony Scamp,Emberheart Challenger,Prowess,1
Cacophony Scamp,Emberheart Challenger,Rakdos Aggro,1
Giant Growth,Rockface Village,Prowess,0.6058058416749051
Emberheart Challenger,Giant Growth,Prowess,1
Might of the Meek,Sentinel of the Nameless City,Gruul Aggro,0.528833223536164
Forest,Might of the Meek,Gruul Aggro,0.36492585015945816
Mockingbird,Tithing Blade,Self-Bounce,0.528833223536164
Mockingbird,Overlord of the Balemurk,Self-Bounce,0.5357319872510821
"Kaito, Bane of Nightmares",Shardmage's Rescue,Self-Bounce,0.6927405969128703
"Kaito, Bane of Nightmares",Sporogenic Infection,Self-Bounce,0.6927405969128703
Caves of Koilos,Sporogenic Infection,Self-Bounce,0.8396920351126752
Restless Reef,Shardmage's Rescue,Self-Bounce,0.528833223536164
Shardmage's Rescue,Spiteful Hexmage,Self-Bounce,0.8906473022771632
Defiled Crypt/Cadaver Lab,Shardmage's Rescue,Self-Bounce,0.528833223536164
Shardmage's Rescue,Tithing Blade,Self-Bounce,0.528833223536164
Shardmage's Rescue,Swamp,Self-Bounce,0.6277350332381039
Shardmage's Rescue,Sporogenic Infection,Self-Bounce,0.6927405969128703
Nurturing Pixie,Sporogenic Infection,Self-Bounce,0.9711749008703954
Restless Reef,Sporogenic Infection,Self-Bounce,0.528833223536164
Seachrome Coast,Sporogenic Infection,Self-Bounce,0.9711749008703954
Restless Anchorage,Sporogenic Infection,Self-Bounce,0.528833223536164
Fear of Isolation,Sporogenic Infection,Self-Bounce,0.9711749008703954
Hopeless Nightmare,Sporogenic Infection,Self-Bounce,0.9711749008703954
Spiteful Hexmage,Sporogenic Infection,Self-Bounce,0.6927405969128703
Concealed Courtyard,Sporogenic Infection,Self-Bounce,0.9711749008703954
Sporogenic Infection,This Town Ain't Big Enough,Self-Bounce,0.9711749008703954
Sporogenic Infection,Underground River,Self-Bounce,0.6927405969128703
Sporogenic Infection,Stormchaser's Talent,Self-Bounce,0.9711749008703954
Defiled Crypt/Cadaver Lab,Sporogenic Infection,Self-Bounce,0.528833223536164
Sporogenic Infection,Tithing Blade,Self-Bounce,0.528833223536164
Nowhere to Run,Sporogenic Infection,Self-Bounce,0.9711749008703954
Sporogenic Infection,Swamp,Self-Bounce,0.528833223536164
Darkslick Shores,Sporogenic Infection,Self-Bounce,0.9711749008703954
Adarkar Wastes,Sporogenic Infection,Self-Bounce,0.6927405969128703
Optimistic Scavenger,Sporogenic Infection,Self-Bounce,0.9711749008703954
Opt,Plains,Azorius Tempo,0.6277350332381039
Opt,Phantom Interference,Azorius Tempo,0.9822331539360906
Haughty Djinn,Opt,Azorius Tempo,1
Moment of Truth,Opt,Azorius Tempo,0.9841047771990107
Torch the Tower,Yotian Frontliner,Convoke,0.67578466173597
Painter's Studio/Defaced Gallery,Torch the Tower,Convoke,0.5150872407359682
Bushwhack,Scorching Shot,Gruul Aggro,0.528833223536164
Bushwhack,Pawpatch Recruit,Gruul Aggro,0.528833223536164
Bushwhack,Emberheart Challenger,Gruul Aggro,0.8072675274936902
Bushwhack,Restless Ridgeline,Gruul Aggro,0.36492585015945816
Bushwhack,Heartfire Hero,Gruul Aggro,0.8072675274936902
Bushwhack,Monstrous Rage,Gruul Aggro,0.8072675274936902
Bushwhack,Thornspire Verge,Gruul Aggro,0.8072675274936902
Bushwhack,Obliterating Bolt,Gruul Aggro,0.36492585015945816
Bushwhack,Innkeeper's Talent,Gruul Aggro,0.67578466173597
Bushwhack,Manifold Mouse,Gruul Aggro,0.8072675274936902
Bushwhack,Rockface Village,Gruul Aggro,0.528833223536164
Bushwhack,Hired Claw,Gruul Aggro,0.8072675274936902
Floodfarm Verge,Pest Control,Zur,0.67578466173597
Floodfarm Verge,Pest Control,Domain,0.5956609142519119
Pest Control,Shadowy Backstreet,Token Control,0.621028952919402
Pest Control,Shadowy Backstreet,Zur,0.5904813586334151
Pest Control,Shadowy Backstreet,Domain,0.5421611131780946
Analyze the Pollen,Pest Control,Zur,0.5754919539756687
Analyze the Pollen,Pest Control,Domain,0.5512944678201502
Pest Control,Sunfall,Token Control,0.8391464904778876
Pest Control,Sunfall,Domain,0.49519815481708507
Pest Control,Sunfall,Zur,0.3970236037874063
Get Lost,Pest Control,Domain,0.7146647223399315
Get Lost,Pest Control,Zur,0.6485685455464051
Get Lost,Pest Control,Token Control,0.621028952919402
Herd Migration,Pest Control,Domain,0.44875624240012185
Island,Pest Control,Domain,0.41954678083438646
Island,Pest Control,Zur,0.3809835664525688
Overlord of the Mistmoors,Pest Control,Domain,0.7548314543773642
Overlord of the Mistmoors,Pest Control,Zur,0.7328959220697853
Overlord of the Mistmoors,Pest Control,Token Control,0.568443884776795
Hedge Maze,Pest Control,Zur,0.6277350332381039
Hedge Maze,Pest Control,Domain,0.5874276750900439
Fabled Passage,Pest Control,Domain,0.6514353620177893
Pest Control,Plains,Token Control,0.9111878712791112
Pest Control,Plains,Domain,0.5891417481974414
Pest Control,Plains,Zur,0.4853100888733546
Lush Portico,Pest Control,Domain,0.8511333306822257
Lush Portico,Pest Control,Zur,0.8233898639102755
Pest Control,Underground Mortuary,Domain,0.5809941049021132
Pest Control,Underground Mortuary,Zur,0.551747560541562
Pest Control,Up the Beanstalk,Domain,0.862177290092971
Pest Control,Up the Beanstalk,Zur,0.8233898639102755
Pest Control,Swamp,Token Control,0.5607040167556271
Pest Control,Swamp,Domain,0.41954678083438646
Pest Control,Swamp,Zur,0.3809835664525688
Leyline Binding,Pest Control,Domain,0.862177290092971
Leyline Binding,Pest Control,Zur,0.8233898639102755
Forest,Pest Control,Domain,0.5583825520066458
Forest,Pest Control,Zur,0.49873232226963765
Meticulous Archive,Pest Control,Domain,0.5561810570746083
Meticulous Archive,Pest Control,Zur,0.4975215508609331
Pest Control,"Zur, Eternal Schemer",Zur,0.8233898639102755
Pest Control,"Zur, Eternal Schemer",Domain,0.8039896410909273
Elspeth's Smite,Pest Control,Domain,0.6626222765254375
Cavern of Souls,Pest Control,Domain,0.7524390889100854
Cavern of Souls,Pest Control,Zur,0.677120728647029
Hushwood Verge,Pest Control,Domain,0.862177290092971
Hushwood Verge,Pest Control,Zur,0.8233898639102755
Overlord of the Hauntwoods,Pest Control,Domain,0.862177290092971
Overlord of the Hauntwoods,Pest Control,Zur,0.8233898639102755
Kutzil's Flanker,Regal Bunnicorn,Convoke,0.8072675274936902
Kutzil's Flanker,Seachrome Coast,Convoke,0.8072675274936902
Kutzil's Flanker,Spyglass Siren,Convoke,0.8072675274936902
Kutzil's Flanker,Steel Seraph,Convoke,0.528833223536164
Kutzil's Flanker,Novice Inspector,Convoke,0.8072675274936902
Floodfarm Verge,Kutzil's Flanker,Convoke,0.8072675274936902
Kutzil's Flanker,Mockingbird,Convoke,0.8072675274936902
Kutzil's Flanker,Plains,Mono-White Control,1
Kutzil's Flanker,Plains,Convoke,0.8072675274936902
Enduring Curiosity,Kutzil's Flanker,Convoke,0.8072675274936902
Kutzil's Flanker,Restless Anchorage,Convoke,0.67578466173597
Adarkar Wastes,Kutzil's Flanker,Convoke,0.8072675274936902
Kutzil's Flanker,Warden of the Inner Sky,Convoke,0.8072675274936902
Kutzil's Flanker,Tishana's Tidebinder,Convoke,0.67578466173597
Kutzil's Flanker,Sheltered by Ghosts,Convoke,0.67578466173597
Island,Kutzil's Flanker,Convoke,0.8072675274936902
Floodpits Drowner,Kutzil's Flanker,Convoke,0.8072675274936902
Floodpits Drowner,Optimistic Scavenger,Self-Bounce,1
Bandit's Talent,"Kaito, Bane of Nightmares",Self-Bounce,0.67578466173597
Bandit's Talent,Restless Anchorage,Self-Bounce,0.528833223536164
Bandit's Talent,Island,Self-Bounce,0.36492585015945816
Bandit's Talent,Mockingbird,Self-Bounce,0.67578466173597
Bandit's Talent,Go for the Throat,Self-Bounce,0.528833223536164
Brushland,Season of the Burrow,Token Control,0.8468892140833695
Brushland,Carrot Cake,Token Control,1
Authority of the Consuls,Brushland,Token Control,0.8842714631900632
Authority of the Consuls,Brushland,Zur,0.6927405969128703
Season of the Burrow,Seized from Slumber,Token Control,0.6433771501783325
Season of the Burrow,Split Up,Mono-White Control,1
Season of the Burrow,Split Up,Token Control,0.5167702371605738
Lush Portico,Season of the Burrow,Token Control,0.7154058660848243
Season of the Burrow,Up the Beanstalk,Token Control,0.8468892140833695
Forest,Season of the Burrow,Token Control,0.36492585015945816
Hushwood Verge,Season of the Burrow,Token Control,0.8468892140833695
Overlord of the Hauntwoods,Season of the Burrow,Token Control,0.8468892140833695
Razorverge Thicket,Season of the Burrow,Token Control,0.7496589950863469
Carrot Cake,Seized from Slumber,Token Control,0.948932278943019
Carrot Cake,Lush Portico,Token Control,1
Carrot Cake,Up the Beanstalk,Token Control,1
Carrot Cake,Forest,Token Control,0.8072675274936902
Carrot Cake,Hushwood Verge,Token Control,1
Carrot Cake,Overlord of the Hauntwoods,Token Control,1
